Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/xvtZPGDT,2023.05.02,LikeOberheim95,thomas123456,1-0,2023.05.02,12:53:52,2150,2080,+5,-5,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/zH6P04t2,2023.05.02,thomas123456,LikeOberheim95,1-0,2023.05.02,12:51:56,2073,2157,+7,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/xrZ234Ss,2023.05.02,LikeOberheim95,thomas123456,0-1,2023.05.02,12:49:46,2164,2065,-7,+8,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/Z3vRkG9H,2023.05.02,thomas123456,LikeOberheim95,1-0,2023.05.02,12:49:23,2058,2172,+7,-8,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/w78ivrsD,2023.05.02,LikeOberheim95,thomas123456,0-1,2023.05.02,12:47:17,2180,2050,-8,+8,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/Pt3KtPYQ,2023.05.02,thomas123456,LikeOberheim95,1-0,2023.05.02,12:46:02,2042,2188,+8,-8,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/7BRBTCo7,2023.05.02,LikeOberheim95,thomas123456,1-0,2023.05.02,12:44:51,2184,2045,+4,-3,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/y00OVJVn,2023.05.02,thomas123456,LikeOberheim95,1-0,2023.05.02,12:43:33,2037,2192,+8,-8,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/UrRGeadI,2023.05.02,LikeOberheim95,thomas123456,1-0,2023.05.02,12:42:15,2189,2041,+3,-4,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/HgtOAUVE,2023.05.02,thomas123456,LikeOberheim95,0-1,2023.05.02,12:41:06,2044,2185,-3,+4,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/LGDL2Bxs,2023.05.02,LikeOberheim95,thomas123456,1-0,2023.05.02,12:39:02,2181,2048,+4,-4,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/hjoM1fWs,2023.05.02,thomas123456,LikeOberheim95,0-1,2023.05.02,12:36:59,2052,2177,-4,+4,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/UROr835U,2023.05.02,LikeOberheim95,thomas123456,1-0,2023.05.02,12:35:01,2174,2055,+3,-3,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/WLsXcdgU,2023.05.02,sjc88,thomas123456,0-1,2023.05.02,12:33:26,2050,2050,-6,+5,Standard,60+0,C55,Normal
Rated bullet game,https://lichess.org/hvvxOXUX,2023.05.02,thomas123456,Kaspemi,0-1,2023.05.02,12:31:12,2054,2162,-4,+4,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/QneoL8bC,2023.05.02,thomas123456,Isdanfo,1-0,2023.05.02,12:29:29,2048,2038,+6,-6,Standard,60+0,C40,Normal
Rated bullet game,https://lichess.org/i0EUguOb,2023.05.02,Shivu1997,thomas123456,0-1,2023.05.02,12:27:40,2019,2043,-6,+5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/noncVckf,2023.05.02,pravmir,thomas123456,1-0,2023.05.02,12:26:07,1963,2050,+7,-7,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/IjIZN4cr,2023.05.02,enermag,thomas123456,0-1,2023.05.02,12:23:59,1963,2045,-5,+5,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/bZzjo38S,2023.05.02,thomas123456,friflex,0-1,2023.05.02,12:23:12,2051,2061,-6,+6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/CzQSKGPI,2023.05.02,thomas123456,tungki,1-0,2023.05.02,12:21:10,2045,2042,+6,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/jBnXNHVT,2023.05.02,BlooKok,thomas123456,0-1,2023.05.02,12:19:34,2170,2037,-8,+8,Standard,60+0,C40,Normal
Rated bullet game,https://lichess.org/wasWDMmK,2023.05.02,thomas123456,Toli4ka,0-1,2023.05.02,12:17:32,2042,2092,-5,+5,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/fTBKEdai,2023.05.02,Julpendie,thomas123456,0-1,2023.05.02,12:15:26,2061,2036,-6,+6,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/xQ6LFLXo,2023.05.02,thomas123456,Greishmylife,0-1,2023.05.02,12:13:22,2041,2058,-5,+6,Standard,60+0,B44,Time forfeit
Rated bullet game,https://lichess.org/zk9PDPhO,2023.05.02,Legionhgm,thomas123456,1-0,2023.05.02,12:12:00,2055,2047,+6,-6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/RKHu3nbI,2023.05.02,thomas123456,Elis1961,1-0,2023.05.02,12:10:11,2041,2041,+6,-5,Standard,60+0,B33,Normal
Rated bullet game,https://lichess.org/0cooiZXE,2023.05.02,SisterAbigail80,thomas123456,1-0,2023.05.02,12:08:17,2065,2047,+5,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/0WP92bzC,2023.04.28,drjossy,thomas123456,1-0,2023.04.28,14:51:03,2000,2053,+7,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/eww4NFij,2023.04.28,thomas123456,drjossy,1-0,2023.04.28,14:49:39,2048,2005,+5,-5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/bqZPStrH,2023.04.28,drjossy,thomas123456,1-0,2023.04.28,14:48:50,1998,2055,+7,-7,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/R7HMspga,2023.04.28,thomas123456,drjossy,1-0,2023.04.28,14:46:55,2050,2003,+5,-5,Standard,60+0,C01,Time forfeit
Rated bullet game,https://lichess.org/y7y3aueR,2023.04.28,Chessitron,thomas123456,1/2-1/2,2023.04.28,14:44:44,2096,2049,-1,+1,Standard,60+0,D37,Time forfeit
Rated bullet game,https://lichess.org/3EUo6kqt,2023.04.28,thomas123456,Chessitron,0-1,2023.04.28,14:42:55,2054,2091,-5,+5,Standard,60+0,B50,Normal
Rated bullet game,https://lichess.org/aeDAPezJ,2023.04.28,Chessitron,thomas123456,1-0,2023.04.28,14:41:22,2085,2059,+6,-5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/dhMk9lsG,2023.04.28,thomas123456,FatihBKR,0-1,2023.04.28,14:39:32,2066,1986,-7,+7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/wyXqIhb1,2023.04.28,FatihBKR,thomas123456,0-1,2023.04.28,14:37:46,1991,2061,-5,+5,Standard,60+0,D53,Normal
Rated bullet game,https://lichess.org/xjQDu1DL,2023.04.28,thomas123456,FatihBKR,1-0,2023.04.28,14:36:26,2057,1996,+4,-5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/R3kiAslE,2023.04.28,FatihBKR,thomas123456,1-0,2023.04.28,14:34:34,1989,2064,+7,-7,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/hJS7SMWq,2023.04.28,thomas123456,FatihBKR,1-0,2023.04.28,14:32:35,2059,1993,+5,-4,Standard,60+0,A43,Time forfeit
Rated bullet game,https://lichess.org/lTG8jkFN,2023.04.28,FatihBKR,thomas123456,0-1,2023.04.28,14:31:12,1998,2054,-5,+5,Standard,60+0,D20,Normal
Rated bullet game,https://lichess.org/AWSaFEt6,2023.04.28,thomas123456,FatihBKR,1-0,2023.04.28,14:29:10,2049,2003,+5,-5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/uDkcArLX,2023.04.28,FatihBKR,thomas123456,0-1,2023.04.28,14:27:06,2008,2044,-5,+5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/gBQZgIZo,2023.04.28,thomas123456,FatihBKR,0-1,2023.04.28,14:25:35,2050,2002,-6,+6,Standard,60+0,C01,Normal
Rated bullet game,https://lichess.org/ZOoVrOD8,2023.04.28,FatihBKR,thomas123456,0-1,2023.04.28,14:23:54,2007,2045,-5,+5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/xMfh2skR,2023.04.28,thomas123456,FatihBKR,1-0,2023.04.28,14:21:43,2040,2012,+5,-5,Standard,60+0,B40,Time forfeit
Rated bullet game,https://lichess.org/whTdtIBS,2023.04.28,FatihBKR,thomas123456,1-0,2023.04.28,14:20:43,2005,2046,+7,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/wu4bG65T,2023.04.28,thomas123456,ArjanD,0-1,2023.04.28,14:18:56,2052,2032,-6,+6,Standard,60+0,C42,Normal
Rated bullet game,https://lichess.org/lI5eIKuS,2023.04.28,thomas123456,redstars666,1-0,2023.04.28,13:32:50,2046,2061,+6,-6,Standard,60+0,B56,Time forfeit
Rated bullet game,https://lichess.org/d57LcJL9,2023.04.28,ConalFisher,thomas123456,1-0,2023.04.28,13:30:40,1997,2053,+7,-7,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/5ksBO1dN,2023.04.28,thomas123456,kingsgambit2883,0-1,2023.04.28,13:28:44,2057,2156,-4,+6,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/XFVsM7Ei,2023.04.28,thomas123456,Chessroyal20,0-1,2023.04.28,13:27:16,2063,2042,-6,+7,Standard,60+0,D05,Normal
Rated bullet game,https://lichess.org/anf3NQUl,2023.04.28,OldDog65,thomas123456,0-1,2023.04.28,13:25:27,2049,2057,-5,+6,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/vSITbMBC,2023.04.28,C4LAgastyaS,thomas123456,0-1,2023.04.28,13:23:10,2047,2052,-5,+5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/l67f0fie,2023.04.28,thomas123456,Txirimiri,1-0,2023.04.28,13:20:57,2045,2088,+7,-6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/tcwBkM69,2023.04.28,Txirimiri,thomas123456,1-0,2023.04.28,13:19:27,2083,2050,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/S5w4giXn,2023.04.28,thomas123456,Txirimiri,0-1,2023.04.28,13:17:29,2056,2077,-6,+6,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/qOcSuYzH,2023.04.28,Txirimiri,thomas123456,1-0,2023.04.28,13:15:19,2072,2061,+5,-5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/o55eTyTx,2023.04.28,thomas123456,Txirimiri,0-1,2023.04.28,13:13:36,2067,2066,-6,+6,Standard,60+0,B27,Normal
Rated bullet game,https://lichess.org/hBK6zWGt,2023.04.28,Roland_Diskeyn,thomas123456,0-1,2023.04.28,13:11:32,2035,2061,-6,+6,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/q4okXDos,2023.04.28,thomas123456,DavidKaniki,0-1,2023.04.28,13:10:07,2068,2021,-7,+6,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/B9jM2w6L,2023.04.28,thomas123456,Paolovich,1-0,2023.04.28,10:14:37,2062,2055,+6,-6,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/dc0Lx3qp,2023.04.28,Paolovich,thomas123456,0-1,2023.04.28,10:12:52,2060,2056,-5,+6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/CV6PmDan,2023.04.28,thomas123456,Paolovich,0-1,2023.04.28,10:10:51,2062,2055,-6,+5,Standard,60+0,B43,Time forfeit
Rated bullet game,https://lichess.org/RxRO0e2Y,2023.04.28,Paolovich,thomas123456,1-0,2023.04.28,10:08:45,2048,2068,+7,-6,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/0XjvhDRB,2023.04.28,thomas123456,audunsinsjakkbruker,1-0,2023.04.28,10:07:02,2063,2031,+5,-5,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/45eZfhhW,2023.04.26,Abdallah_osman,thomas123456,0-1,2023.04.26,16:28:33,2067,2057,-6,+6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/DwFn6rYb,2023.04.26,geetima,thomas123456,1-0,2023.04.26,16:27:21,1966,2064,+7,-7,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/5aKI6b0q,2023.04.26,thomas123456,geetima,0-1,2023.04.26,16:25:05,2072,1958,-8,+8,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/gRn5rw0D,2023.04.26,geetima,thomas123456,0-1,2023.04.26,16:22:56,1962,2068,-4,+4,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/s4lmhEHR,2023.04.26,thomas123456,panserge,1-0,2023.04.26,16:20:38,2061,2109,+7,-6,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/QsUZm8l8,2023.04.26,Proletkult,thomas123456,0-1,2023.04.26,16:19:08,2028,2056,-6,+5,Standard,60+0,C84,Time forfeit
Rated bullet game,https://lichess.org/QT0SD3FL,2023.04.26,thomas123456,Edderx,1-0,2023.04.26,16:18:00,2049,2083,+7,-6,Standard,60+0,B07,Normal
Rated bullet game,https://lichess.org/35VeXgpN,2023.04.26,Seduce_and_destroy,thomas123456,0-1,2023.04.26,16:16:08,2037,2044,-6,+5,Standard,60+0,A01,Time forfeit
Rated bullet game,https://lichess.org/5bYM7doZ,2023.04.26,thomas123456,alihila,0-1,2023.04.26,16:14:57,2050,2020,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/VgngmRUC,2023.04.26,jeanveneuse,thomas123456,0-1,2023.04.26,09:54:59,2017,2045,-5,+5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/9vhqR96s,2023.04.26,thomas123456,jeanveneuse,1-0,2023.04.26,09:52:51,2039,2022,+6,-5,Standard,60+0,A06,Time forfeit
Rated bullet game,https://lichess.org/mPZRIVnz,2023.04.26,jeanveneuse,thomas123456,1-0,2023.04.26,09:52:01,2016,2045,+6,-6,Standard,60+0,A25,Normal
Rated bullet game,https://lichess.org/jmK9GhU9,2023.04.26,thomas123456,jeanveneuse,0-1,2023.04.26,09:51:09,2052,2010,-7,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/uJEbbmXh,2023.04.26,jeanveneuse,thomas123456,1/2-1/2,2023.04.26,09:49:01,2009,2052,+1,+0,Standard,60+0,A25,Normal
Rated bullet game,https://lichess.org/PiQXYGma,2023.04.26,thomas123456,jeanveneuse,1-0,2023.04.26,09:46:58,2047,2014,+5,-5,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/moMcnYN5,2023.04.26,jeanveneuse,thomas123456,0-1,2023.04.26,09:44:55,2019,2042,-5,+5,Standard,60+0,A25,Time forfeit
Rated bullet game,https://lichess.org/zPlsJSUJ,2023.04.26,thomas123456,jeanveneuse,1-0,2023.04.26,09:43:06,2036,2025,+6,-6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/ZxJxAkjK,2023.04.26,jeanveneuse,thomas123456,0-1,2023.04.26,09:41:14,2031,2030,-6,+6,Standard,60+0,A10,Normal
Rated bullet game,https://lichess.org/pd0No1ft,2023.04.26,thomas123456,jeanveneuse,0-1,2023.04.26,09:40:08,2036,2025,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/yiNP8oQ2,2023.04.26,jeanveneuse,thomas123456,0-1,2023.04.26,09:38:07,2030,2031,-5,+5,Standard,60+0,A10,Time forfeit
Rated bullet game,https://lichess.org/pczDs6VN,2023.04.26,thomas123456,jeanveneuse,1-0,2023.04.26,09:36:03,2025,2036,+6,-6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/OQnTRIfk,2023.04.26,IntentMusician,thomas123456,1-0,2023.04.26,09:33:31,2035,2030,+5,-5,Standard,60+0,C22,Normal
Rated bullet game,https://lichess.org/cHF5GuQJ,2023.04.26,ramburak,thomas123456,1-0,2023.04.26,09:32:53,2074,2035,+6,-5,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/3tT4WqLE,2023.04.26,thomas123456,Luwelyo,1/2-1/2,2023.04.26,09:29:47,2035,2029,+0,+0,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/akHQi5bj,2023.04.26,Luwelyo,thomas123456,1-0,2023.04.26,09:27:46,2022,2041,+7,-6,Standard,60+0,C10,Normal
Rated bullet game,https://lichess.org/YVSewZw1,2023.04.26,thomas123456,Luwelyo,1-0,2023.04.26,09:25:38,2036,2028,+5,-6,Standard,60+0,A05,Time forfeit
Rated bullet game,https://lichess.org/iajDtwJa,2023.04.26,Luwelyo,thomas123456,1-0,2023.04.26,09:24:01,2022,2042,+6,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/8jJM5nhL,2023.04.26,thomas123456,Luwelyo,1-0,2023.04.26,09:22:28,2036,2027,+6,-5,Standard,60+0,B02,Normal
Rated bullet game,https://lichess.org/Vp5hzZfC,2023.04.26,Luwelyo,thomas123456,1-0,2023.04.26,09:21:03,2021,2042,+6,-6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/2uiwdCWU,2023.04.26,thomas123456,Luwelyo,0-1,2023.04.26,09:18:45,2048,2015,-6,+6,Standard,60+0,B02,Normal
Rated bullet game,https://lichess.org/JOLwhOeo,2023.04.26,Luwelyo,thomas123456,0-1,2023.04.26,09:17:49,2020,2043,-5,+5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/SuTa7dSb,2023.04.26,thomas123456,Luwelyo,1-0,2023.04.26,09:15:25,2037,2026,+6,-6,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/3zB6hDf5,2023.04.26,Luwelyo,thomas123456,1-0,2023.04.26,09:14:09,2020,2043,+6,-6,Standard,60+0,C11,Normal
Rated bullet game,https://lichess.org/wQ4MJTXe,2023.04.26,thomas123456,Luwelyo,1-0,2023.04.26,09:12:23,2038,2025,+5,-5,Standard,60+0,B02,Normal
Rated bullet game,https://lichess.org/oba35omR,2023.04.26,Luwelyo,thomas123456,0-1,2023.04.26,09:10:02,2031,2032,-6,+6,Standard,60+0,C14,Time forfeit
Rated bullet game,https://lichess.org/qvo2BiE2,2023.04.26,thomas123456,Luwelyo,1-0,2023.04.26,09:07:42,2026,2037,+6,-6,Standard,60+0,C11,Time forfeit
Rated bullet game,https://lichess.org/FD3GHZtM,2023.04.26,Luwelyo,thomas123456,1-0,2023.04.26,09:06:55,2031,2032,+6,-6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/zdreYckR,2023.04.26,thomas123456,Luwelyo,0-1,2023.04.26,09:04:53,2038,2025,-6,+6,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/bP62762w,2023.04.26,thomas123456,ck0110,0-1,2023.04.26,08:58:29,2043,2066,-5,+6,Standard,60+0,B28,Normal
Rated bullet game,https://lichess.org/MYdiu3Ec,2023.04.26,ThaneofGlamis,thomas123456,1-0,2023.04.26,08:56:22,2080,2048,+5,-5,Standard,60+0,A27,Time forfeit
Rated bullet game,https://lichess.org/9qzcDH2p,2023.04.26,Chess_Kage,thomas123456,0-1,2023.04.26,08:54:00,1987,2043,-4,+5,Standard,60+0,D06,Time forfeit
Rated bullet game,https://lichess.org/vI9K4Nno,2023.04.26,thomas123456,Artajorge,1-0,2023.04.26,08:52:10,2038,2022,+5,-5,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/b2v1XpiF,2023.04.26,thomas123456,Mlungwana,0-1,2023.04.26,08:50:30,2044,2031,-6,+6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/6UYfwGVd,2023.04.21,Capivara_1994,thomas123456,0-1,2023.04.21,16:01:10,2073,2037,-7,+7,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/gzojDSvy,2023.04.21,mehrdad67,thomas123456,1-0,2023.04.21,15:59:03,2056,2043,+6,-6,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/NYKQG1vY,2023.04.21,thomas123456,roziq_th,0-1,2023.04.21,15:57:48,2049,2010,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/cGM5FPc0,2023.04.21,varshil006,thomas123456,1-0,2023.04.21,15:56:26,2072,2055,+5,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/YZGGtviZ,2023.04.21,thomas123456,Barrochio,1-0,2023.04.21,15:54:25,2049,2052,+6,-6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/Kf8PHft2,2023.04.21,systew,thomas123456,1-0,2023.04.21,15:53:58,2007,2055,+7,-6,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/rzemxt3E,2023.04.21,thomas123456,cdubz,0-1,2023.04.21,15:53:41,2061,2082,-6,+5,Standard,60+0,B30,Normal
Rated bullet game,https://lichess.org/OF2MOKdU,2023.04.21,thomas123456,soeasy,0-1,2023.04.21,15:52:19,2065,2141,-4,+4,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/x8IRsonN,2023.04.21,soeasy,thomas123456,1-0,2023.04.21,15:50:50,2136,2070,+5,-5,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/uKPKJjxo,2023.04.21,DodoyKrizVillareal,thomas123456,1-0,2023.04.21,15:49:49,2217,2073,+4,-3,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/NNF4YMia,2023.04.21,thomas123456,DodoyKrizVillareal,0-1,2023.04.21,15:48:56,2077,2214,-4,+3,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/pDtMzwoj,2023.04.21,DodoyKrizVillareal,thomas123456,1-0,2023.04.21,15:48:36,2210,2080,+4,-3,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/HYPiIOtb,2023.04.21,D_Wade3,thomas123456,1-0,2023.04.21,15:48:15,2090,2086,+5,-6,Standard,60+0,D06,Normal
Rated bullet game,https://lichess.org/bzPiwtau,2023.04.21,coyotekarl,thomas123456,0-1,2023.04.21,15:46:24,2147,2079,-6,+7,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/F2qEWR0x,2023.04.21,thomas123456,parismagic,0-1,2023.04.21,15:45:08,2086,2034,-7,+7,Standard,60+0,B32,Normal
Rated bullet game,https://lichess.org/3uhSqH8L,2023.04.21,parismagic,thomas123456,1-0,2023.04.21,15:42:43,2027,2092,+7,-6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/kuanjNXi,2023.04.21,thomas123456,parismagic,1-0,2023.04.21,15:41:10,2087,2032,+5,-5,Standard,60+0,B32,Normal
Rated bullet game,https://lichess.org/GTMlOml3,2023.04.21,parismagic,thomas123456,0-1,2023.04.21,15:39:22,2037,2082,-5,+5,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/EzfXAdQB,2023.04.21,thomas123456,parismagic,1-0,2023.04.21,15:38:20,2077,2042,+5,-5,Standard,60+0,B32,Normal
Rated bullet game,https://lichess.org/V6OSpLFu,2023.04.21,thomas123456,Barrochio,1-0,2023.04.21,15:36:08,2072,2064,+5,-6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/g4S7wo2x,2023.04.21,Barrochio,thomas123456,0-1,2023.04.21,15:33:51,2069,2066,-5,+6,Standard,60+0,C23,Time forfeit
Rated bullet game,https://lichess.org/1MF9KmhV,2023.04.21,thomas123456,Barrochio,1-0,2023.04.21,15:31:51,2060,2075,+6,-6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/MrUy4A6T,2023.04.21,thomas123456,bobbymcleone,1-0,2023.04.21,15:29:57,2054,2033,+6,-5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/YUNCn3v1,2023.04.21,konsul,thomas123456,0-1,2023.04.21,15:27:51,2019,2049,-5,+5,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/JoPiIJOf,2023.04.21,Elestirman53,thomas123456,1-0,2023.04.21,15:27:19,2044,2055,+6,-6,Standard,60+0,D35,Normal
Rated bullet game,https://lichess.org/dg1KM4VE,2023.04.21,thomas123456,Goaraasd,1/2-1/2,2023.04.21,15:25:23,2055,2042,+0,+1,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/r6rDWMSn,2023.04.21,Kaliban_likes_toplay,thomas123456,0-1,2023.04.21,15:23:39,2060,2049,-6,+6,Standard,60+0,D02,Normal
Rated bullet game,https://lichess.org/WbW4eIoD,2023.04.21,thomas123456,BobChessop,1-0,2023.04.21,15:19:41,2044,2025,+5,-5,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/SItjQiQH,2023.04.21,thomas123456,zilez2003,0-1,2023.04.21,15:17:33,2049,2074,-5,+6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/vq9Cm3YI,2023.04.21,thomas123456,kinp1n,0-1,2023.04.21,15:16:12,2054,2099,-5,+5,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/gGvkhA3v,2023.04.21,Hamiid49,thomas123456,0-1,2023.04.21,15:14:31,2085,2048,-7,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/AqkKXMOh,2023.04.21,thomas123456,Hamiid49,0-1,2023.04.21,15:12:15,2053,2079,-5,+6,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/CkRrk4gS,2023.04.21,Hamiid49,thomas123456,1-0,2023.04.21,15:11:58,2074,2058,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/KU5BryxZ,2023.04.21,IhaveCompensation,thomas123456,1-0,2023.04.21,15:11:26,2071,2064,+7,-6,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/wrBkMSMQ,2023.04.21,kinp1n,thomas123456,0-1,2023.04.21,15:10:14,2095,2057,-6,+7,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/usqnDi7Z,2023.04.21,thomas123456,juankiskolmedina,1-0,2023.04.21,15:08:41,2053,1978,+4,-5,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/B02CSqIZ,2023.04.21,thomas123456,kinp1n,0-1,2023.04.21,15:06:58,2058,2094,-5,+5,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/keoqERZh,2023.04.21,ALGRANO,thomas123456,1-0,2023.04.21,15:06:20,1998,2065,+7,-7,Standard,60+0,C41,Normal
Rated bullet game,https://lichess.org/t1vsu0p2,2023.04.21,thomas123456,ALGRANO,1-0,2023.04.21,15:04:19,2060,2002,+5,-4,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/iq89Wvug,2023.04.21,ALGRANO,thomas123456,1-0,2023.04.21,15:04:05,1996,2067,+6,-7,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/9YIfd7e2,2023.04.21,thomas123456,Zurg90,0-1,2023.04.21,15:02:01,2074,1993,-7,+7,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/kJpgw7KB,2023.04.21,Zurg90,thomas123456,0-1,2023.04.21,15:01:25,1997,2069,-4,+5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/jI201IcT,2023.04.21,thomas123456,Zurg90,1-0,2023.04.21,15:00:00,2064,2002,+5,-5,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/fOJV3HEh,2023.04.21,Talarion291,thomas123456,1-0,2023.04.21,14:57:42,2016,2071,+7,-7,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/JxtPwXfq,2023.04.21,thomas123456,Jimmy6464,0-1,2023.04.21,14:56:48,2077,2083,-6,+6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/1TkdLdIy,2023.04.21,thomas123456,karim324,0-1,2023.04.21,14:55:45,2081,2145,-4,+5,Standard,60+0,C00,Normal
